transect_id,province,state,location,site,thermal_category,no_take_zone,longitude,latitude,ntransect,observer,sampling_method,sampling_area_m2,day,month,year,sampling_season,depth,temperature,complexity,visibility,start_time,end_time,biotop
2010_42,swa,santa_catarina,arvoredo_island,baia_da_tartaruga,warmer,no,-48.368673,-27.289504,42,diego_barneche,scuba,40,5,february,2010,summer_2010,4,NA,3,NA,NA,NA,NA
2010_43,swa,santa_catarina,arvoredo_island,baia_da_tartaruga,warmer,no,-48.368673,-27.289504,43,diego_barneche,scuba,40,5,february,2010,summer_2010,4,NA,3,NA,NA,NA,NA
2010_44,swa,santa_catarina,arvoredo_island,baia_da_tartaruga,warmer,no,-48.368673,-27.289504,44,diego_barneche,scuba,40,5,february,2010,summer_2010,5,NA,3,NA,NA,NA,NA
2010_45,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,45,anderson_batista,scuba,40,4,february,2010,summer_2010,10,NA,2,NA,NA,NA,interface
2010_46,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,46,anderson_batista,scuba,40,4,february,2010,summer_2010,10,NA,2,NA,NA,NA,interface
2010_47,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,47,anderson_batista,scuba,40,4,february,2010,summer_2010,11,NA,1,NA,NA,NA,slope
2010_48,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,48,anderson_batista,scuba,40,4,february,2010,summer_2010,10,NA,2,NA,NA,NA,slope
2010_49,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,49,anderson_batista,scuba,40,4,february,2010,summer_2010,10,NA,2,NA,NA,NA,slope
2010_50,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,50,anderson_batista,scuba,40,4,february,2010,summer_2010,4,NA,3,NA,NA,NA,slope
2010_51,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,51,anderson_batista,scuba,40,4,february,2010,summer_2010,5,NA,3,NA,NA,NA,slope
2010_52,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,52,anderson_batista,scuba,40,4,february,2010,summer_2010,5,NA,3,NA,NA,NA,slope
2010_53,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,53,anderson_batista,scuba,40,4,february,2010,summer_2010,4,NA,3,NA,NA,NA,slope
2010_54,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,54,anderson_batista,scuba,40,4,february,2010,summer_2010,4,NA,3,NA,NA,NA,slope
2010_55,swa,santa_catarina,arvoredo_island,baia_da_tartaruga,warmer,no,-48.368673,-27.289504,55,juan_quimbayo,scuba,40,17,march,2010,summer_2010,9,NA,2,NA,NA,NA,slope
2010_56,swa,santa_catarina,arvoredo_island,baia_da_tartaruga,warmer,no,-48.368673,-27.289504,56,juan_quimbayo,scuba,40,17,march,2010,summer_2010,9,NA,2,NA,NA,NA,slope
2010_57,swa,santa_catarina,arvoredo_island,baia_da_tartaruga,warmer,no,-48.368673,-27.289504,57,juan_quimbayo,scuba,40,17,march,2010,summer_2010,9,NA,2,NA,NA,NA,slope
2010_58,swa,santa_catarina,arvoredo_island,baia_da_tartaruga,warmer,no,-48.368673,-27.289504,58,juan_quimbayo,scuba,40,17,march,2010,summer_2010,8,NA,2,NA,NA,NA,slope
2010_59,swa,santa_catarina,arvoredo_island,baia_da_tartaruga,warmer,no,-48.368673,-27.289504,59,juan_quimbayo,scuba,40,17,march,2010,summer_2010,8,NA,2,NA,NA,NA,slope
2010_60,swa,santa_catarina,arvoredo_island,baia_da_tartaruga,warmer,no,-48.368673,-27.289504,60,juan_quimbayo,scuba,40,17,march,2010,summer_2010,5,NA,3,NA,NA,NA,slope
2010_61,swa,santa_catarina,arvoredo_island,baia_da_tartaruga,warmer,no,-48.368673,-27.289504,61,juan_quimbayo,scuba,40,17,march,2010,summer_2010,4,NA,3,NA,NA,NA,slope
2010_62,swa,santa_catarina,arvoredo_island,baia_da_tartaruga,warmer,no,-48.368673,-27.289504,62,juan_quimbayo,scuba,40,17,march,2010,summer_2010,4,NA,3,NA,NA,NA,slope
2010_63,swa,santa_catarina,arvoredo_island,baia_da_tartaruga,warmer,no,-48.368673,-27.289504,63,juan_quimbayo,scuba,40,17,march,2010,summer_2010,4,NA,3,NA,NA,NA,slope
2010_64,swa,santa_catarina,arvoredo_island,baia_da_tartaruga,warmer,no,-48.368673,-27.289504,64,juan_quimbayo,scuba,40,17,march,2010,summer_2010,5,NA,3,NA,NA,NA,slope
2010_65,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,65,juan_quimbayo,scuba,40,31,march,2010,summer_2010,11,NA,1,NA,NA,NA,slope
2010_66,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,66,juan_quimbayo,scuba,40,31,march,2010,summer_2010,8,NA,2,NA,NA,NA,slope
2010_67,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,67,juan_quimbayo,scuba,40,31,march,2010,summer_2010,9,NA,2,NA,NA,NA,slope
2010_68,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,68,juan_quimbayo,scuba,40,31,march,2010,summer_2010,5,NA,3,NA,NA,NA,slope
2010_69,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,69,juan_quimbayo,scuba,40,31,march,2010,summer_2010,5,NA,3,NA,NA,NA,slope
2010_70,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,70,juan_quimbayo,scuba,40,31,march,2010,summer_2010,4,NA,3,NA,NA,NA,slope
2010_71,swa,santa_catarina,arvoredo_island,ponta_do_vidal,warmer,no,-48.359065,-27.297961,71,juan_quimbayo,scuba,40,12,april,2010,summer_2010,8,NA,NA,NA,NA,NA,slope
2010_72,swa,santa_catarina,arvoredo_island,ponta_do_vidal,warmer,no,-48.359065,-27.297961,72,juan_quimbayo,scuba,40,12,april,2010,summer_2010,8,NA,NA,NA,NA,NA,slope
2010_73,swa,santa_catarina,arvoredo_island,ponta_do_vidal,warmer,no,-48.359065,-27.297961,73,juan_quimbayo,scuba,40,12,april,2010,summer_2010,8,NA,NA,NA,NA,NA,slope
2010_74,swa,santa_catarina,arvoredo_island,ponta_do_vidal,warmer,no,-48.359065,-27.297961,74,juan_quimbayo,scuba,40,12,april,2010,summer_2010,8,NA,NA,NA,NA,NA,slope
2010_75,swa,santa_catarina,arvoredo_island,ponta_do_vidal,warmer,no,-48.359065,-27.297961,75,juan_quimbayo,scuba,40,12,april,2010,summer_2010,9,NA,NA,NA,NA,NA,slope
2010_76,swa,santa_catarina,arvoredo_island,ponta_do_vidal,warmer,no,-48.359065,-27.297961,76,juan_quimbayo,scuba,40,12,april,2010,summer_2010,8,NA,NA,NA,NA,NA,slope
2010_77,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,77,daniel_dinslaken,scuba,40,18,january,2010,summer_2010,9,NA,2,NA,NA,NA,NA
2010_78,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,78,juan_quimbayo,scuba,40,31,march,2010,summer_2010,8,NA,2,NA,NA,NA,slope
2010_79,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,79,juan_quimbayo,scuba,40,31,march,2010,summer_2010,5,NA,3,NA,NA,NA,slope
2011_1,swa,santa_catarina,arvoredo_island,saco_do_engenho,warmer,no,-48.367188,-27.293142,1,renato_morais,scuba,40,14,january,2011,summer_2011,12,NA,2,NA,NA,NA,NA
2011_2,swa,santa_catarina,arvoredo_island,saco_do_engenho,warmer,no,-48.367188,-27.293142,2,renato_morais,scuba,40,14,january,2011,summer_2011,12,NA,2,NA,NA,NA,NA
2011_3,swa,santa_catarina,arvoredo_island,saco_do_engenho,warmer,no,-48.367188,-27.293142,3,renato_morais,scuba,40,14,january,2011,summer_2011,13.45,NA,2,NA,NA,NA,NA
2011_4,swa,santa_catarina,arvoredo_island,saco_do_engenho,warmer,no,-48.367188,-27.293142,4,renato_morais,scuba,40,14,january,2011,summer_2011,6,NA,3,NA,NA,NA,NA
2011_5,swa,santa_catarina,arvoredo_island,saco_do_engenho,warmer,no,-48.367188,-27.293142,5,renato_morais,scuba,40,14,january,2011,summer_2011,7,NA,2,NA,NA,NA,NA
2011_6,swa,santa_catarina,arvoredo_island,saco_do_engenho,warmer,no,-48.367188,-27.293142,6,renato_morais,scuba,40,14,january,2011,summer_2011,6,NA,3,NA,NA,NA,NA
2011_7,swa,santa_catarina,arvoredo_island,saco_do_engenho,warmer,no,-48.367188,-27.293142,7,anderson_batista,scuba,40,14,january,2011,summer_2011,7,NA,2,NA,NA,NA,NA
2011_8,swa,santa_catarina,arvoredo_island,saco_do_engenho,warmer,no,-48.367188,-27.293142,8,anderson_batista,scuba,40,14,january,2011,summer_2011,6,NA,3,NA,NA,NA,NA
2011_9,swa,santa_catarina,arvoredo_island,saco_do_engenho,warmer,no,-48.367188,-27.293142,9,anderson_batista,scuba,40,14,january,2011,summer_2011,8,NA,2,NA,NA,NA,NA
2011_10,swa,santa_catarina,arvoredo_island,saco_do_engenho,warmer,no,-48.367188,-27.293142,10,anderson_batista,scuba,40,14,january,2011,summer_2011,7,NA,2,NA,NA,NA,NA
2011_11,swa,santa_catarina,arvoredo_island,saco_do_engenho,warmer,no,-48.367188,-27.293142,11,anderson_batista,scuba,40,14,january,2011,summer_2011,7,NA,2,NA,NA,NA,NA
2011_12,swa,santa_catarina,arvoredo_island,saco_do_engenho,warmer,no,-48.367188,-27.293142,12,anderson_batista,scuba,40,14,january,2011,summer_2011,4,NA,3,NA,NA,NA,NA
2011_13,swa,santa_catarina,arvoredo_island,saco_do_engenho,warmer,no,-48.367188,-27.293142,13,anderson_batista,scuba,40,14,january,2011,summer_2011,5,NA,3,NA,NA,NA,NA
2011_14,swa,santa_catarina,arvoredo_island,saco_do_engenho,warmer,no,-48.367188,-27.293142,14,anderson_batista,scuba,40,14,january,2011,summer_2011,5,NA,3,NA,NA,NA,NA
2011_15,swa,santa_catarina,arvoredo_island,saco_do_engenho,warmer,no,-48.367188,-27.293142,15,anderson_batista,scuba,40,14,january,2011,summer_2011,4,NA,3,NA,NA,NA,NA
2011_16,swa,santa_catarina,arvoredo_island,saco_do_engenho,warmer,no,-48.367188,-27.293142,16,anderson_batista,scuba,40,14,january,2011,summer_2011,5,NA,3,NA,NA,NA,NA
2011_17,swa,santa_catarina,arvoredo_island,saco_do_engenho,warmer,no,-48.367188,-27.293142,17,anderson_batista,scuba,40,14,january,2011,summer_2011,4,NA,3,NA,NA,NA,NA
2011_18,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,18,renato_morais,scuba,40,18,january,2011,summer_2011,6,NA,3,NA,NA,NA,NA
2011_19,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,19,renato_morais,scuba,40,18,january,2011,summer_2011,5,NA,3,NA,NA,NA,NA
2011_20,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,20,renato_morais,scuba,40,18,january,2011,summer_2011,6,NA,3,NA,NA,NA,NA
2011_21,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,21,anderson_batista,scuba,40,18,january,2011,summer_2011,6,NA,3,NA,NA,NA,NA
2011_22,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,22,anderson_batista,scuba,40,18,january,2011,summer_2011,5,NA,3,NA,NA,NA,NA
2011_23,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,23,anderson_batista,scuba,40,18,january,2011,summer_2011,5,NA,3,NA,NA,NA,NA
2011_24,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,24,anderson_batista,scuba,40,18,january,2011,summer_2011,6,NA,3,NA,NA,NA,NA
2011_25,swa,santa_catarina,deserta_island,north,warmer,yes,-48.328687,-27.266795,25,renato_morais,scuba,40,26,january,2011,summer_2011,7,NA,3,NA,NA,NA,NA
2011_26,swa,santa_catarina,deserta_island,north,warmer,yes,-48.328687,-27.266795,26,renato_morais,scuba,40,26,january,2011,summer_2011,10,NA,3,NA,NA,NA,NA
2011_27,swa,santa_catarina,deserta_island,north,warmer,yes,-48.328687,-27.266795,27,renato_morais,scuba,40,26,january,2011,summer_2011,9,NA,3,NA,NA,NA,NA
2011_28,swa,santa_catarina,deserta_island,north,warmer,yes,-48.328687,-27.266795,28,renato_morais,scuba,40,26,january,2011,summer_2011,9,NA,3,NA,NA,NA,NA
2011_29,swa,santa_catarina,deserta_island,north,warmer,yes,-48.328687,-27.266795,29,renato_morais,scuba,40,26,january,2011,summer_2011,11,NA,2,NA,NA,NA,rhodolith
2011_30,swa,santa_catarina,deserta_island,north,warmer,yes,-48.328687,-27.266795,30,renato_morais,scuba,40,26,january,2011,summer_2011,10,NA,3,NA,NA,NA,rhodolith
2011_31,swa,santa_catarina,deserta_island,north,warmer,yes,-48.328687,-27.266795,31,max_levy,scuba,40,26,january,2011,summer_2011,9,NA,3,NA,NA,NA,rhodolith
2011_32,swa,santa_catarina,deserta_island,north,warmer,yes,-48.328687,-27.266795,32,max_levy,scuba,40,26,january,2011,summer_2011,9,NA,3,NA,NA,NA,NA
2011_33,swa,santa_catarina,deserta_island,north,warmer,yes,-48.328687,-27.266795,33,max_levy,scuba,40,27,january,2011,summer_2011,9,NA,3,NA,NA,NA,NA
2011_34,swa,santa_catarina,deserta_island,north,warmer,yes,-48.328687,-27.266795,34,guilherme_longo,scuba,40,27,january,2011,summer_2011,9,NA,3,NA,NA,NA,NA
2011_35,swa,santa_catarina,deserta_island,north,warmer,yes,-48.328687,-27.266795,35,guilherme_longo,scuba,40,27,january,2011,summer_2011,9,NA,3,NA,NA,NA,NA
2011_36,swa,santa_catarina,deserta_island,north,warmer,yes,-48.328687,-27.266795,36,guilherme_longo,scuba,40,27,january,2011,summer_2011,9,NA,3,NA,NA,NA,NA
2011_37,swa,santa_catarina,deserta_island,north,warmer,yes,-48.328687,-27.266795,37,guilherme_longo,scuba,40,27,january,2011,summer_2011,9,NA,3,NA,NA,NA,NA
2011_38,swa,santa_catarina,arvoredo_island,saco_da_agua,warmer,yes,-48.367137,-27.274525,38,renato_morais,scuba,40,3,february,2011,summer_2011,13.45,NA,2,NA,NA,NA,NA
2011_39,swa,santa_catarina,arvoredo_island,saco_da_agua,warmer,yes,-48.367137,-27.274525,39,renato_morais,scuba,40,3,february,2011,summer_2011,11,NA,2,NA,NA,NA,NA
2011_40,swa,santa_catarina,arvoredo_island,saco_da_agua,warmer,yes,-48.367137,-27.274525,40,renato_morais,scuba,40,3,february,2011,summer_2011,6,NA,3,NA,NA,NA,NA
2011_41,swa,santa_catarina,arvoredo_island,saco_da_agua,warmer,yes,-48.367137,-27.274525,41,renato_morais,scuba,40,3,february,2011,summer_2011,5,NA,3,NA,NA,NA,NA
2011_42,swa,santa_catarina,arvoredo_island,saco_da_agua,warmer,yes,-48.367137,-27.274525,42,renato_morais,scuba,40,3,february,2011,summer_2011,5,NA,3,NA,NA,NA,NA
2011_43,swa,santa_catarina,arvoredo_island,saco_da_agua,warmer,yes,-48.367137,-27.274525,43,renato_morais,scuba,40,3,february,2011,summer_2011,5,NA,3,NA,NA,NA,NA
2011_44,swa,santa_catarina,arvoredo_island,saco_da_agua,warmer,yes,-48.367137,-27.274525,44,max_levy,scuba,40,3,february,2011,summer_2011,13.45,NA,2,NA,NA,NA,NA
2011_45,swa,santa_catarina,arvoredo_island,saco_da_agua,warmer,yes,-48.367137,-27.274525,45,max_levy,scuba,40,3,february,2011,summer_2011,9,NA,2,NA,NA,NA,NA
2011_46,swa,santa_catarina,arvoredo_island,saco_da_agua,warmer,yes,-48.367137,-27.274525,46,max_levy,scuba,40,3,february,2011,summer_2011,5,NA,3,NA,NA,NA,NA
2011_47,swa,santa_catarina,arvoredo_island,saco_da_agua,warmer,yes,-48.367137,-27.274525,47,max_levy,scuba,40,3,february,2011,summer_2011,4,NA,3,NA,NA,NA,NA
2011_48,swa,santa_catarina,arvoredo_island,saco_da_agua,warmer,yes,-48.367137,-27.274525,48,max_levy,scuba,40,3,february,2011,summer_2011,4,NA,3,NA,NA,NA,NA
2011_49,swa,santa_catarina,arvoredo_island,saco_da_agua,warmer,yes,-48.367137,-27.274525,49,guilherme_longo,scuba,40,3,february,2011,summer_2011,10,NA,2,NA,NA,NA,NA
2011_50,swa,santa_catarina,arvoredo_island,saco_da_agua,warmer,yes,-48.367137,-27.274525,50,guilherme_longo,scuba,40,3,february,2011,summer_2011,10,NA,2,NA,NA,NA,NA
2011_51,swa,santa_catarina,arvoredo_island,saco_da_agua,warmer,yes,-48.367137,-27.274525,51,guilherme_longo,scuba,40,3,february,2011,summer_2011,9,NA,2,NA,NA,NA,NA
2011_52,swa,santa_catarina,arvoredo_island,saco_da_agua,warmer,yes,-48.367137,-27.274525,52,guilherme_longo,scuba,40,3,february,2011,summer_2011,9,NA,2,NA,NA,NA,NA
2011_53,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,53,renato_morais,scuba,40,7,february,2011,summer_2011,11,NA,1,NA,NA,NA,NA
2011_54,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,54,renato_morais,scuba,40,7,february,2011,summer_2011,11,NA,1,NA,NA,NA,NA
2011_55,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,55,renato_morais,scuba,40,7,february,2011,summer_2011,9,NA,2,NA,NA,NA,NA
2011_56,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,56,renato_morais,scuba,40,7,february,2011,summer_2011,11,NA,1,NA,NA,NA,NA
2011_57,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,57,renato_morais,scuba,40,7,february,2011,summer_2011,9,NA,2,NA,NA,NA,NA
2011_58,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,58,renato_morais,scuba,40,7,february,2011,summer_2011,9,NA,2,NA,NA,NA,NA
2011_59,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,59,renato_morais,scuba,40,7,february,2011,summer_2011,6,NA,3,NA,NA,NA,NA
2011_60,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,60,renato_morais,scuba,40,7,february,2011,summer_2011,6,NA,3,NA,NA,NA,NA
2011_61,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,61,renato_morais,scuba,40,7,february,2011,summer_2011,6,NA,3,NA,NA,NA,NA
2011_62,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,62,renato_morais,scuba,40,7,february,2011,summer_2011,5,NA,3,NA,NA,NA,NA
2011_63,swa,santa_catarina,arvoredo_island,baia_da_tartaruga,warmer,no,-48.368673,-27.289504,63,renato_morais,scuba,40,10,february,2011,summer_2011,8,NA,2,NA,NA,NA,NA
2011_64,swa,santa_catarina,arvoredo_island,baia_da_tartaruga,warmer,no,-48.368673,-27.289504,64,renato_morais,scuba,40,10,february,2011,summer_2011,5,NA,3,NA,NA,NA,NA
2011_65,swa,santa_catarina,arvoredo_island,baia_da_tartaruga,warmer,no,-48.368673,-27.289504,65,juan_quimbayo,scuba,40,10,february,2011,summer_2011,8,NA,2,NA,NA,NA,NA
2011_66,swa,santa_catarina,arvoredo_island,baia_da_tartaruga,warmer,no,-48.368673,-27.289504,66,juan_quimbayo,scuba,40,10,february,2011,summer_2011,8,NA,2,NA,NA,NA,NA
2011_67,swa,santa_catarina,arvoredo_island,baia_da_tartaruga,warmer,no,-48.368673,-27.289504,67,juan_quimbayo,scuba,40,10,february,2011,summer_2011,7,NA,2,NA,NA,NA,NA
2011_68,swa,santa_catarina,arvoredo_island,baia_da_tartaruga,warmer,no,-48.368673,-27.289504,68,juan_quimbayo,scuba,40,10,february,2011,summer_2011,7,NA,2,NA,NA,NA,NA
2011_69,swa,santa_catarina,arvoredo_island,baia_da_tartaruga,warmer,no,-48.368673,-27.289504,69,juan_quimbayo,scuba,40,10,february,2011,summer_2011,6,NA,3,NA,NA,NA,NA
2011_70,swa,santa_catarina,arvoredo_island,baia_da_tartaruga,warmer,no,-48.368673,-27.289504,70,juan_quimbayo,scuba,40,10,february,2011,summer_2011,8,NA,2,NA,NA,NA,NA
2011_71,swa,santa_catarina,arvoredo_island,baia_da_tartaruga,warmer,no,-48.368673,-27.289504,71,juan_quimbayo,scuba,40,10,february,2011,summer_2011,7,NA,2,NA,NA,NA,NA
2011_72,swa,santa_catarina,arvoredo_island,saco_do_engenho,warmer,no,-48.367188,-27.293142,72,renato_morais,scuba,40,17,february,2011,summer_2011,8,NA,2,NA,NA,NA,NA
2011_73,swa,santa_catarina,arvoredo_island,saco_do_engenho,warmer,no,-48.367188,-27.293142,73,renato_morais,scuba,40,17,february,2011,summer_2011,7,NA,2,NA,NA,NA,NA
2011_74,swa,santa_catarina,arvoredo_island,saco_do_engenho,warmer,no,-48.367188,-27.293142,74,renato_morais,scuba,40,17,february,2011,summer_2011,4,NA,3,NA,NA,NA,NA
2011_75,swa,santa_catarina,arvoredo_island,saco_do_engenho,warmer,no,-48.367188,-27.293142,75,renato_morais,scuba,40,17,february,2011,summer_2011,5,NA,3,NA,NA,NA,NA
2011_76,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,76,renato_morais,scuba,40,24,february,2011,summer_2011,13.45,NA,1,NA,NA,NA,NA
2011_77,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,77,renato_morais,scuba,40,24,february,2011,summer_2011,12,NA,1,NA,NA,NA,NA
2011_78,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,78,renato_morais,scuba,40,24,february,2011,summer_2011,13.45,NA,1,NA,NA,NA,NA
2011_79,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,79,renato_morais,scuba,40,24,february,2011,summer_2011,12,NA,1,NA,NA,NA,NA
2011_80,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,80,renato_morais,scuba,40,24,february,2011,summer_2011,5,NA,3,NA,NA,NA,NA
2011_81,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,81,renato_morais,scuba,40,24,february,2011,summer_2011,6,NA,3,NA,NA,NA,NA
2011_82,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,82,renato_morais,scuba,40,25,february,2011,summer_2011,6,NA,3,NA,NA,NA,NA
2011_83,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,83,renato_morais,scuba,40,25,february,2011,summer_2011,6,NA,3,NA,NA,NA,NA
2011_84,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,84,renato_morais,scuba,40,25,february,2011,summer_2011,6,NA,3,NA,NA,NA,NA
2011_85,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,85,renato_morais,scuba,40,25,february,2011,summer_2011,6,NA,3,NA,NA,NA,NA
2011_86,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,86,renato_morais,scuba,40,25,february,2011,summer_2011,5,NA,3,NA,NA,NA,NA
2011_87,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,87,juan_quimbayo,scuba,40,25,february,2011,summer_2011,6,NA,3,NA,NA,NA,NA
2011_88,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,88,juan_quimbayo,scuba,40,25,february,2011,summer_2011,6,NA,3,NA,NA,NA,NA
2011_89,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,89,juan_quimbayo,scuba,40,25,february,2011,summer_2011,3,NA,3,NA,NA,NA,NA
2011_90,swa,santa_catarina,xavier_island,west,colder,no,-48.38658,-27.609414,90,juan_quimbayo,scuba,40,25,february,2011,summer_2011,5,NA,3,NA,NA,NA,NA
2011_91,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,91,diego_barneche,scuba,40,12,april,2011,summer_2011,4,NA,3,NA,NA,NA,NA
2011_92,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,92,diego_barneche,scuba,40,12,april,2011,summer_2011,4,NA,3,NA,NA,NA,NA
2011_93,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,93,diego_barneche,scuba,40,12,april,2011,summer_2011,5,NA,3,NA,NA,NA,NA
2011_94,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,94,diego_barneche,scuba,40,12,april,2011,summer_2011,6,NA,3,NA,NA,NA,NA
2011_95,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,95,diego_barneche,scuba,40,12,april,2011,summer_2011,6,NA,3,NA,NA,NA,NA
2011_96,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,96,diego_barneche,scuba,40,12,april,2011,summer_2011,4,NA,3,NA,NA,NA,NA
2011_97,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,97,diego_barneche,scuba,40,12,april,2011,summer_2011,4,NA,3,NA,NA,NA,NA
2011_98,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,98,diego_barneche,scuba,40,12,april,2011,summer_2011,6,NA,3,NA,NA,NA,NA
2011_99,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,99,diego_barneche,scuba,40,12,april,2011,summer_2011,6,NA,3,NA,NA,NA,NA
2011_100,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,100,renato_morais,scuba,40,6,april,2011,summer_2011,9,NA,3,NA,NA,NA,NA
2011_101,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,101,renato_morais,scuba,40,6,april,2011,summer_2011,10,NA,3,NA,NA,NA,NA
2011_102,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,102,renato_morais,scuba,40,6,april,2011,summer_2011,9,NA,3,NA,NA,NA,NA
2011_103,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,103,renato_morais,scuba,40,6,april,2011,summer_2011,8,NA,3,NA,NA,NA,NA
2011_104,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,104,renato_morais,scuba,40,6,april,2011,summer_2011,8,NA,3,NA,NA,NA,NA
2011_105,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,105,renato_morais,scuba,40,6,april,2011,summer_2011,10,NA,3,NA,NA,NA,NA
2011_106,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,106,renato_morais,scuba,40,6,april,2011,summer_2011,9,NA,3,NA,NA,NA,NA
2011_107,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,107,renato_morais,scuba,40,6,april,2011,summer_2011,12,NA,2,NA,NA,NA,NA
2011_108,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,108,renato_morais,scuba,40,6,april,2011,summer_2011,9,NA,3,NA,NA,NA,NA
2011_109,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,109,renato_morais,scuba,40,6,april,2011,summer_2011,10,NA,3,NA,NA,NA,NA
2011_110,swa,santa_catarina,deserta_island,west,warmer,yes,-48.332268,-27.271889,110,renato_morais,scuba,40,6,april,2011,summer_2011,8,NA,3,NA,NA,NA,NA
2011_111,swa,santa_catarina,arvoredo_island,saco_da_agua,warmer,yes,-48.367137,-27.274525,111,renato_morais,scuba,40,5,april,2011,summer_2011,12,NA,2,NA,NA,NA,NA
2011_112,swa,santa_catarina,arvoredo_island,saco_da_agua,warmer,yes,-48.367137,-27.274525,112,renato_morais,scuba,40,5,april,2011,summer_2011,9,NA,2,NA,NA,NA,NA
